,ID,Text
21912,3182558164_488b819f14.jpg#2,A school basketball game is in progress .
21913,3182558164_488b819f14.jpg#3,Basketball player from Eastern goes between two defenders for a shot .
21914,3182558164_488b819f14.jpg#4,Men playing a basketball game .
21915,3182570190_48214e54c7.jpg#0,A giant billboard of a man 's abs
21916,3182570190_48214e54c7.jpg#1,Pedestrians walk in front of an advertisement depicting a shirtless man in jeans .
21917,3182570190_48214e54c7.jpg#2,people pass by a huge black and white poster of a male model unzipping his jeans .
21918,3182570190_48214e54c7.jpg#3,People walk by a large advertisement of partially naked man .
21919,3182570190_48214e54c7.jpg#4,Some people walk past a large billboard .
21920,3182996527_70d9c323d5.jpg#0,A bicycle rider jumps off a ramp .
21921,3182996527_70d9c323d5.jpg#1,A bmx rider performs a stunt beside a graffiti covered wall .
21922,3182996527_70d9c323d5.jpg#2,A man in dark clothing on a bicycle in midair near a stunt ramp with graffiti behind him .
21923,3182996527_70d9c323d5.jpg#3,"A person on a bike is midair , twisting his body around the handlebars , with graffiti behind him ."
21924,3182996527_70d9c323d5.jpg#4,The person is on a bike .
21925,3183060123_ea3af6278b.jpg#0,A man in racing gear turns a corner on his green motorcycle .
21926,3183060123_ea3af6278b.jpg#1,A man on a green motorcycle speeding up the road .
21927,3183060123_ea3af6278b.jpg#2,A motorcyclist speeding along a road on a green Kawasaki sport motorcycle .
21928,3183060123_ea3af6278b.jpg#3,A person driving a green motorcycle
21929,3183060123_ea3af6278b.jpg#4,The helmeted man rides a green Kawasaki .
21930,3183195185_cd0ff994a1.jpg#0,"A man and a boy sitting with their back to a stone wall , the man paying a flute ."
21931,3183195185_cd0ff994a1.jpg#1,A man and a small boy sit and rest against a stone wall .
21932,3183195185_cd0ff994a1.jpg#2,A man holding a flute and a boy sit on a street against a red wall .
21933,3183195185_cd0ff994a1.jpg#3,Man and young child sitting on the ground in front of red rock wall .
21934,3183195185_cd0ff994a1.jpg#4,"The man and boy sit on the ground , next to a rocky wall ."
21935,3183195653_11b66acb34.jpg#0,The brightly dressed middle eastern women are conversing in the market .
21936,3183195653_11b66acb34.jpg#1,The two people have their heads covered with scarves .
21937,3183195653_11b66acb34.jpg#2,two woman wearing different colored scarfs over their hair outside .
21938,3183195653_11b66acb34.jpg#3,Two women with head garb looking at each other in a public area .
21939,3183195653_11b66acb34.jpg#4,Woman with red headwrap at a market with a woman with a brown headwrap .
21940,3183519385_311555d5f5.jpg#0,A man is about to fall off his surfboard in a wave .
21941,3183519385_311555d5f5.jpg#1,"A man surfs , the sun behind him , his face in shadow ."
21942,3183519385_311555d5f5.jpg#2,A woman on a surfboard in front of a wave of green water
21943,3183519385_311555d5f5.jpg#3,Someone is surfing a giant wave .
21944,3183519385_311555d5f5.jpg#4,The boy is surfing .
21945,3183777589_460a4f445b.jpg#0,A dog sits on a red blanket with a man in a dark hoodie .
21946,3183777589_460a4f445b.jpg#1,A white and brown dog is laying down on a red jacket with a rodent standing on it .
21947,3183777589_460a4f445b.jpg#2,Big brown and white spotted dog laying on a jacket on the street .
21948,3183777589_460a4f445b.jpg#3,THe dog takes a rest in the park .
21949,3183777589_460a4f445b.jpg#4,The mouse is sitting on the dog that is in turn sitting on a coat in front of the man wearing the black top .
21950,3183875944_b2be694e06.jpg#0,A brown dog is bringing back a buoy from the ocean .
21951,3183875944_b2be694e06.jpg#1,a brown dog is running in the ocean whilst carrying an orange object in its mouth .
21952,3183875944_b2be694e06.jpg#2,A dog is running out of the ocean with an orange floating toy in its mouth .
21953,3183875944_b2be694e06.jpg#3,A dog running through the water with a toy at the beach .
21954,3183875944_b2be694e06.jpg#4,A well-muscled dog retrieves an orange toy from the surf .
21955,3183883750_b6acc40397.jpg#0,"two girls hold up a card reading "" know what this is "" ?"
21956,3183883750_b6acc40397.jpg#1,Two kids smiling and holding a card .
21957,3183883750_b6acc40397.jpg#2,"Two people pose for a picure holding a card that says "" know what this is ? """
21958,3183883750_b6acc40397.jpg#3,Two people smile at the camera while holding a sign .
21959,3183883750_b6acc40397.jpg#4,Two teenage girls hold a card referring to periods as they smile .
21960,3184031654_34b5c4ffe1.jpg#0,The middle eastern woman wearing the pink headscarf is walking beside a woman in a purple headscarf .
21961,3184031654_34b5c4ffe1.jpg#1,Two Muslim woman wearing their head scarves and frowning faces .
21962,3184031654_34b5c4ffe1.jpg#2,Two women are wearing lavender scarves an their heads .
21963,3184031654_34b5c4ffe1.jpg#3,Two women dressed with scarves over their heads look angrily at the photographer .
21964,3184031654_34b5c4ffe1.jpg#4,Two women in head wraps .
21965,3184112120_6ddcd98016.jpg#0,A girl is touching a man 's ear in front of a tree while another man leans in .
21966,3184112120_6ddcd98016.jpg#1,"a girl touches the side of a young man 's head , while another young man watches ."
21967,3184112120_6ddcd98016.jpg#2,A young woman touching a young man 's cheek while a friend looks on
21968,3184112120_6ddcd98016.jpg#3,"Girl touches young man 's face as young man in pink shirt observes , leafy background ."
21969,3184112120_6ddcd98016.jpg#4,Three people are near a tree and the woman touches one of the men 's faces .
21970,3184206563_5435f2b494.jpg#0,A woman in a blue shirt runs through a field of dry grass .
21971,3184206563_5435f2b494.jpg#1,A woman in the blue sweater is running through a brown field .
21972,3184206563_5435f2b494.jpg#2,a woman jogging on an open field
21973,3184206563_5435f2b494.jpg#3,A woman runs outside in a blue coat .
21974,3184206563_5435f2b494.jpg#4,The woman in the blue jacket ran through the field .
21975,3184891327_8785194e3c.jpg#0,"A girls soccer game with one team in pink , the other in light blue ."
21976,3184891327_8785194e3c.jpg#1,Girls playing soccer in pink versus blue teams uniforms .
21977,3184891327_8785194e3c.jpg#2,Girls play soccer .
21978,3184891327_8785194e3c.jpg#3,Girls wearing pink and blue uniforms are playing a soccer game .
21979,3184891327_8785194e3c.jpg#4,The girls on the pink team and the blue team play a game of soccer .
21980,3185371756_ff4e9fa8a6.jpg#0,A girl in a purple sweatshirt bends over backwards .
21981,3185371756_ff4e9fa8a6.jpg#1,A girl bending backwards holding her hat .
21982,3185371756_ff4e9fa8a6.jpg#2,A person bending backwards .
21983,3185371756_ff4e9fa8a6.jpg#3,A person in a blue sweatshirt is doing a back bend .
21984,3185371756_ff4e9fa8a6.jpg#4,A woman in blue bends over backwards on the street .
21985,3185409663_95f6b958d8.jpg#0,A little boy runs away from the approaching waves of the ocean .
21986,3185409663_95f6b958d8.jpg#1,A little girl runs across the wet beach .
21987,3185409663_95f6b958d8.jpg#2,A little girl runs on the wet sand near the ocean .
21988,3185409663_95f6b958d8.jpg#3,A young girl runs across a wet beach with the ocean in the background .
21989,3185409663_95f6b958d8.jpg#4,Child running on the beach .
21990,3185645793_49de805194.jpg#0,A bike rider jumping the hill on his bicycle .
21991,3185645793_49de805194.jpg#1,A man leaving the ground on a bicycle .
21992,3185645793_49de805194.jpg#2,A man wearing a blue shirt and matching helmet is jumping his bike over a hill .
21993,3185645793_49de805194.jpg#3,a mountain biker riding on a hillside wearing a helmet .
21994,3185645793_49de805194.jpg#4,One person jumping his bike towards the camera while another one in the background is walking his bike away from the camera .
21995,3185662156_c877583c53.jpg#0,A boy is riding a red sledge down a snowy hill .
21996,3185662156_c877583c53.jpg#1,A child in a blue jacket going down a hill on a sled .
21997,3185662156_c877583c53.jpg#2,A kid riding a red sled down a snowy hill .
21998,3185662156_c877583c53.jpg#3,A little kid in blue is sledding down a snowy hill .
21999,3185662156_c877583c53.jpg#4,A young child is sledding down a snowy hill on a red sled .
22000,3185695861_86152b2755.jpg#0,A black and white dog catching a tennis ball in his mouth .
22001,3185695861_86152b2755.jpg#1,A dog stands in a field with a tennis ball in his mouth .
22002,3185695861_86152b2755.jpg#2,A dog with a ball in a grassy field .
22003,3185695861_86152b2755.jpg#3,A dog with a ball in its mouth sitting outside .
22004,3185695861_86152b2755.jpg#4,The black and white dog catches the tennis ball in his mouth .
22005,3185787277_b412d7f5b7.jpg#0,Four men wearing plaid sit on chairs .
22006,3185787277_b412d7f5b7.jpg#1,"Four men who look alike sit in chairs , while two of them drink from glasses ."
22007,3185787277_b412d7f5b7.jpg#2,Four of the same man in the same room .
22008,3185787277_b412d7f5b7.jpg#3,There is 4 pictures of the same guy and he has a crown on in 3 of them .
22009,3185787277_b412d7f5b7.jpg#4,"Three men with matching shirts , pants and hats and a man in robe are in a room ."
22010,3186073578_6e115f45f5.jpg#0,A man displays a photograph .
22011,3186073578_6e115f45f5.jpg#1,a man holding up a picture of two people suffering
22012,3186073578_6e115f45f5.jpg#2,A man is holding up a small poster with two people in it .
22013,3186073578_6e115f45f5.jpg#3,A man is standing in front of a motor-scooter holding up a picture .
22014,3186073578_6e115f45f5.jpg#4,A man is walking down the street holding up a picture .
22015,3186412658_2ab2ebd397.jpg#0,A group of woman hold each other up to catch a ball .
22016,3186412658_2ab2ebd397.jpg#1,"A women 's sports squad performs some tricks , including lifting members high and tossing a ball ."
22017,3186412658_2ab2ebd397.jpg#2,Team members being lifted up high to catch a flying ball .
22018,3186412658_2ab2ebd397.jpg#3,three young woman jumping into the air to catch a ball .
22019,3186412658_2ab2ebd397.jpg#4,Woman being lifted by other women play volleyball .
22020,3186527735_6e9fe2cf88.jpg#0,A man and a woman in a silver coat are on a city sidewalk with their backs to the camera .
22021,3186527735_6e9fe2cf88.jpg#1,A woman walks with another person at night .
22022,3186527735_6e9fe2cf88.jpg#2,Couple waiting on sidewalk .
22023,3186527735_6e9fe2cf88.jpg#3,People are outside at night .
22024,3186527735_6e9fe2cf88.jpg#4,Two people outside looking to get a paper .
22025,3186556417_b2d6921a20.jpg#0,A boy surrounded by pigeons
22026,3186556417_b2d6921a20.jpg#1,A little boy is surrounded by many pigeons .
22027,3186556417_b2d6921a20.jpg#2,A little boy wearing a blue hat and coat is standing amongst the pigeons on the street .
22028,3186556417_b2d6921a20.jpg#3,The little boy stands in the middle of birds who have gathered on the sidewalk .
22029,3186556417_b2d6921a20.jpg#4,The little child in the blue cap is amidst the pigeons .
22030,318667317_108c402140.jpg#0,A bearded man holding a sign .
22031,318667317_108c402140.jpg#1,"A homeless man carries a sign that says "" hungry "" ."
22032,318667317_108c402140.jpg#2,a homeless person asking for help
22033,318667317_108c402140.jpg#3,A man in a black hoodie holding a small sign .
22034,318667317_108c402140.jpg#4,A man in a black hoodie is holding a paper sign .
22035,3186863842_5832573c5e.jpg#0,A woman looks at a book in a bookstore while holding a baby .
22036,3186863842_5832573c5e.jpg#1,A woman wearing a black shirt browses through a book at a store .
22037,3186863842_5832573c5e.jpg#2,A woman with a baby browses in a bookstore .
22038,3186863842_5832573c5e.jpg#3,A woman with a baby looks through a book display .
22039,3186863842_5832573c5e.jpg#4,Woman holding a baby shopping for books
22040,3187096035_65dc416291.jpg#0,A group of friends are laughing and playing the wii on a red couch .
22041,3187096035_65dc416291.jpg#1,A group of laughing people on a red couch .
22042,3187096035_65dc416291.jpg#2,Four happy people sitting on a red couch
22043,3187096035_65dc416291.jpg#3,Four people laughing and sitting on a couch .
22044,3187096035_65dc416291.jpg#4,People sitting on a couch laugh .
22045,3187117682_986ffd6b67.jpg#0,A brown and white dog with a black collar and gold tag licking the snow from its nose .
22046,3187117682_986ffd6b67.jpg#1,A dog licking its lips while snow falls .
22047,3187117682_986ffd6b67.jpg#2,A shaggy dog dusted with snow licks its nose .
22048,3187117682_986ffd6b67.jpg#3,A white and brown dog licks his lips during winter .
22049,3187117682_986ffd6b67.jpg#4,The brown and white dog licks the snow off of his cold nose .
22050,3187364311_4c2a87083b.jpg#0,A person throws an object as a furry dog jumps to chase it .
22051,3187364311_4c2a87083b.jpg#1,A woman in black is throwing a stick for a brown dog to run after .
22052,3187364311_4c2a87083b.jpg#2,A woman is getting her dog to jump in the air .
22053,3187364311_4c2a87083b.jpg#3,A woman playing with a shaggy dog
22054,3187364311_4c2a87083b.jpg#4,"A woman plays in the wind , with a furry brown dog ."
22055,3187395715_f2940c2b72.jpg#0,a boy on skateboard is making a jump from a blue bench beside a white wall .
22056,3187395715_f2940c2b72.jpg#1,A boy skateboarding in an urban area
22057,3187395715_f2940c2b72.jpg#2,A skateboarder midair with his skateboard .
22058,3187395715_f2940c2b72.jpg#3,Teen grinding a bench on a skateboard
22059,3187395715_f2940c2b72.jpg#4,The boy is skateboarding on the bench by the fence .
22060,3187492926_8aa85f80c6.jpg#0,A man dives into a clear blue lake .
22061,3187492926_8aa85f80c6.jpg#1,A man in black bathing trunks dives into water .
22062,3187492926_8aa85f80c6.jpg#2,A man in black shorts is diving into a rocky pool .
22063,3187492926_8aa85f80c6.jpg#3,A man in black swim trunks diving into the water
22064,3187492926_8aa85f80c6.jpg#4,A person is diving into clear blue water .
22065,3187924573_203223e6c0.jpg#0,A large white bird pulling a fish out of the water .
22066,3187924573_203223e6c0.jpg#1,A seagull lands on the water .
22067,3187924573_203223e6c0.jpg#2,A white bird has something in its beak at it lands on the water .
22068,3187924573_203223e6c0.jpg#3,Two large seagulls are in the water .
22069,3187924573_203223e6c0.jpg#4,"Two seagulls on water , foreground bird has object held in beak ."
22070,3188036349_8e4e2d6ca8.jpg#0,a child in a blue shirt exits is being deposited from a slide onto a sand in front of palm trees .
